id,categorie,phrase_fr,reference,ref_pos_tree,kuma_mt,nllb,google,pos_kuma,pos_nllb,pos_google,chrf_kuma,chrf_nllb,chrf_google,ktau_kuma,ktau_nllb,ktau_google,wo_kuma,wo_nllb,wo_google,pos_exact_kuma,pos_exact_nllb,pos_exact_google,pos_chrf_kuma,pos_chrf_nllb,pos_chrf_google,kuma_back_fr,google_back_fr,nllb_back_fr,sem_kuma,sem_google,sem_nllb
290,prohibitive_object,ne mange pas la viande !,kàna sògo dún,AUX NOUN VERB,kàna sògo dún,Aw kana sogo dun!,Aw kana sogo dun!,AUX NOUN VERB,PRON AUX NOUN PUNCT,PRON AUX NOUN PUNCT,100.0,21.26,21.26,1.0,0.0,0.0,False,False,False,1,0,0,100.0,47.01,47.01,,Ne mangez pas de viande !,Ne mangez pas de viande!,0.0,57.74,57.74
291,interrogative_est_ce_que,Est-ce qu'il mange ?,Yala a bɛ dún wà ?,SCONJ PRON AUX VERB PART PUNCT,Yala a bɛ dúnli kɛ wà ?,A bɛ dumuni kɛ wa?,Yala a bɛ dumuni kɛ wa?,SCONJ PRON AUX NOUN VERB PART PUNCT,PRON AUX NOUN VERB PUNCT,SCONJ PRON AUX NOUN VERB PUNCT,73.24,13.06,50.23,1.0,1.0,1.0,True,True,True,0,0,0,85.22,43.25,62.41,,Est-ce qu'il mange la nourriture ?,Est-ce qu'il mange quelque chose?,0.0,81.49,81.49
292,interrogative_est_ce_que,Est-ce qu'elle travaille ?,Yala a bɛ báara la wà ?,SCONJ PRON AUX PROPN ADP PART PUNCT,a bɛ ko a bɛ báara kɛ wà ?,A bɛ baara kɛ wa?,Yala a bɛ baara kɛ wa?,PRON AUX VERB PRON AUX X VERB PART PUNCT,PRON AUX X VERB PUNCT,SCONJ PRON AUX X VERB PUNCT,43.58,18.12,46.13,0.81,1.0,1.0,True,True,True,0,0,0,45.7,28.81,47.71,,Est-ce que ça marche ?,Cela fonctionne-t-il ?,0.0,32.99,11.3
293,interrogative_passe,a-t-il mangé ?,a yé dún wà ?,PRON AUX PART PART PUNCT,a yé dúnli kɛ wà ?,a ye dumuni kɛ wa?,a ye dumuni kɛ wa?,PRON AUX NOUN VERB PART PUNCT,PRON AUX NOUN VERB PUNCT,PRON AUX NOUN VERB PUNCT,55.92,11.85,11.85,1.0,0.0,0.0,True,False,False,0,0,0,59.68,39.28,39.28,,a-t-il mangé la nourriture ?,Est-ce qu'il a mangé quelque chose?,0.0,72.15,26.4
294,interrogative,Travailles-tu ?,i bɛ báara la wà ?,PRON AUX PROPN ADP PART PUNCT,i bɛ báara la wà ?,I bɛ baara kɛ wa?,Yala i bɛ baara kɛ wa?,PRON AUX PROPN ADP PART PUNCT,PRON AUX X VERB PUNCT,SCONJ PRON AUX X VERB PUNCT,100.0,20.12,29.59,1.0,1.0,1.0,True,True,True,1,0,0,100.0,34.36,34.19,,Est-ce que vous faites le travail ?,Vous travaillez ?,0.0,39.06,58.09
295,interrogative_past_intrans,est-il venu ?,a nàra wà ?,PRON ADP PART PUNCT,a nàra wà ?,Yala a nana wa?,a nana wa?,PRON ADP PART PUNCT,SCONJ PRON VERB ADP,PRON VERB ADP,100.0,13.74,15.18,1.0,0.0,0.0,False,False,False,1,0,0,100.0,20.83,20.08,,une grand-mère de ?,Est-ce qu'il est venu ?,0.0,8.33,41.08
296,interrogative_est_ce_que_passe,Est-ce qu'ils sont arrivés ?,Yala ùw sera wà ?,SCONJ X VERB PART PUNCT,Yala u séra wà ?,Yala u sera wa?,Yala u sera yen wa?,SCONJ PRON VERB PART PUNCT,SCONJ PRON VERB PUNCT,SCONJ PRON VERB ADV PUNCT,37.62,37.62,29.56,1.0,1.0,1.0,False,False,False,0,0,0,74.77,44.06,39.48,,Y sont-ils arrivés ?,Est-ce qu'ils sont arrivés?,0.0,40.65,100.0
297,content_question_who_equative,Qui est-il ?,a yé jɔn yé ?,PRON AUX NOUN AUX PUNCT,a yé jɔn yé ?,Jɔn ye nin cɛ ye?,Ale ye jɔn ye?,PRON AUX NOUN AUX PUNCT,PROPN AUX DET NOUN PUNCT,PRON AUX NOUN ADP,100.0,14.43,23.7,0.7,0.0,0.0,True,False,False,1,0,0,100.0,37.84,61.75,,"Qui est-il, d'ailleurs ?",Qui est cet homme?,0.0,67.61,40.2
298,content_question_what,Qu'est-ce que tu fais ?,i bɛ mún kɛ ?,PRON AUX PRON VERB PUNCT,i bɛ mún lámákùn ?,I bɛ mun kɛ?,I be ka mun kɛ ?,PRON AUX PRON VERB PUNCT,PRON AUX PRON PUNCT,PRON VERB AUX PRON VERB PUNCT,47.08,33.3,23.7,1.0,1.0,1.0,True,True,False,1,0,0,100.0,64.45,81.98,,Que fais-tu ?,Qu'est-ce que tu fais ?,0.0,21.04,100.0
299,content_question_when_passe,Quand est-il parti ?,a fáɲira túma jùmɛn ?,PRON VERB NOUN DET PUNCT,a táara túma jùmɛn ?,A taara waati jumɛn?,A taara tuma jumɛn?,PRON VERB NOUN DET PUNCT,PRON VERB PUNCT PUNCT,PRON VERB NOUN ADP,67.93,19.41,24.01,1.0,0.0,0.0,False,False,False,1,0,0,100.0,53.73,58.88,,Quand est-il parti ?,Quand est-ce qu'il est parti ?,0.0,100.0,63.29
300,content_question_why_neg,Pourquoi ne viens-tu pas ?,i tɛ nà mún kósɔn ?,PRON AUX X PRON VERB PUNCT,i tɛ nà mún kósɔn ?,Mun y'a to i tɛ na?,Mun na i tɛ na?,PRON AUX X PRON VERB PUNCT,PRON AUX VERB PRON AUX PUNCT,PRON X PRON AUX PUNCT,100.0,15.28,17.27,1.0,1.0,1.0,True,False,False,1,0,0,100.0,57.2,51.34,,Pourquoi tu ne viens pas ?,Pourquoi ne viens-tu pas?,0.0,61.0,100.0
301,content_question_how_much,Combien coûte ce livre ?,wárí jóli bɛ nin kìtabu la ?,PART PRON AUX DET NOUN ADP PUNCT,nin kìtabu in bɛ fàlen jóli ?,Nin gafe in sɔngɔ ye mun ye?,Nin gafe in musaka ye joli ye?,DET PUNCT NOUN AUX VERB PRON PUNCT,DET PUNCT PUNCT NOUN AUX PRON PUNCT,DET PUNCT PUNCT X AUX PRON PUNCT,44.15,6.1,9.74,0.0,0.0,0.0,True,False,False,0,0,0,41.24,40.91,29.92,,Combien a coûté ce livre ?,Quel est le prix de ce livre?,0.0,63.84,37.76
302,content_question_who_passe,Qui a mangé ?,jɔn yé dún ?,NOUN AUX PART PUNCT,jɔn yé dúnli kɛ ?,Jɔn ye dumuni kɛ?,Jɔn ye dumuni kɛ?,NOUN AUX NOUN VERB PUNCT,PROPN AUX NOUN PUNCT,PROPN AUX NOUN PUNCT,75.73,15.79,15.79,1.0,0.0,0.0,True,False,False,0,0,0,47.74,40.0,40.0,,Qui a mangé la nourriture ?,Qui a mangé?,0.0,66.26,100.0
303,relative_subject,La femme qui mange,númanfɛlaka mìn bɛ dún,NOUN X AUX VERB,númanfɛlaka mìn bɛ dúnli kɛ,Muso min bɛ dumuni kɛ,Muso min bɛ dumuni kɛ,NOUN X AUX NOUN VERB,PROPN DET AUX NOUN VERB,PROPN DET AUX NOUN VERB,95.34,13.98,13.98,1.0,0.0,0.0,True,True,True,0,0,0,66.32,34.96,34.96,,La femme qui mange,Une femme qui mange,0.0,100.0,82.36
304,relative_object,Le livre que j'ai acheté,kìtabu mìn n yé sàn,PUNCT X PRON AUX NOUN,n yé kìtabu mìn sàn,Ne ye gafe min san,Ne ye gafe min san,PRON AUX X DET PUNCT,PRON AUX X DET PUNCT,PRON AUX X DET PUNCT,65.07,6.76,6.76,0.2,0.0,0.0,True,False,False,0,0,0,47.73,47.73,47.73,,Le livre que j'ai acheté,Le livre que j'ai acheté,0.0,100.0,100.0
305,relative_subject_past,L'homme qui est parti,mɔ̀gɔ mìn fáɲira,NOUN DET VERB,mɔ̀gɔ mìn táara,Cɛ min taara,Cɛ min bɔra yen,NOUN DET VERB,PROPN PUNCT VERB,PROPN PUNCT VERB ADV,52.38,7.68,8.68,1.0,0.0,0.0,False,False,False,1,0,0,100.0,32.08,31.68,,L'homme qui est parti,L'homme qui est allé,0.0,100.0,69.16
306,relative_subject_present,L'enfant qui pleure,dén mìn bɛ kàsi,NOUN DET AUX VERB,dén mìn bɛ kàsi,Denmisɛn min bɛ kasi,Den kasitɔ,NOUN DET AUX VERB,PROPN X AUX VERB,PROPN ADP,100.0,21.9,7.45,1.0,0.0,0.0,True,True,False,1,0,0,100.0,40.81,6.51,,Puis roulette,Un enfant qui pleure,0.0,11.6,86.01
307,relative_object_past,La maison que nous avons construite,so mìn anw yé lá,NOUN DET PRON AUX ADP,anw yé só mìn dílan,"An ye so min jɔ,",An ye so min jɔ,PRON AUX NOUN DET VERB,PRON AUX NOUN DET PUNCT,PRON AUX NOUN DET VERB,33.55,13.03,13.26,-0.333,0.0,0.0,True,False,False,0,0,0,59.31,65.33,59.31,,La maison que nous avons construite,"La maison que nous avons bâtie,",0.0,100.0,67.11
308,ccomp_interrogative_passe,tu sais qu'il est parti ?,i bɛ dɔ́n ko a fáɲira wà ?,PRON AUX AUX PART PRON VERB PART PUNCT,i bɛ dɔ́n ko a táara wà ?,I y'a dɔn ko a taara?,aw b' a dɔn ko a taara wa ?,PRON AUX AUX PART PRON VERB PART PUNCT,PRON X AUX PART PRON PUNCT,PRON AUX PRON AUX PART PRON VERB PART PUNCT,60.68,16.06,19.19,1.0,1.0,0.5,True,False,False,1,0,0,100.0,50.6,88.36,,tu sais qu'il y est allé ?,Sais-tu qu'il est parti ?,0.0,54.92,75.86
309,ccomp_dire_futur,elle dit qu'elle partira,a ko a bɛ na táa,PRON VERB PRON AUX ADP VERB,a ko a bɛ na táa,a y'a fɔ ko a bɛ taa,a ko ale bɛ taa,PRON VERB PRON AUX ADP VERB,PRON X SCONJ PART PRON AUX VERB,PRON VERB PRON AUX VERB,100.0,30.5,26.09,0.8,0.5,1.0,True,True,True,1,0,0,100.0,39.5,74.05,,il a dit qu'il allait,"Il lui dit: ""Je m'en vais"".",0.0,26.49,12.82
310,ccomp_locatif,nous savons qu'il est là,anw bɛ dɔ́n ko a bɛ yèn,PRON AUX AUX PART PRON AUX ADV,anw bɛ dɔ́n ko a bɛ yèn,an y'a dɔn ko a bɛ yan,an b' a dɔn ko a bɛ yen,PRON AUX AUX PART PRON AUX ADV,PRON X AUX PART PRON AUX ADV,PRON AUX PRON AUX PART PRON AUX ADV,100.0,37.54,38.53,0.667,-0.333,-0.5,True,True,True,1,0,0,100.0,80.67,84.52,,nous savons que ça existe,Nous savons qu'il est ici.,0.0,57.4,86.47
311,ccomp_dire_neg,il dit qu'il ne mange pas,a ko a tɛ dún,PRON VERB PRON AUX PART,a ko a tɛ dúnli kɛ,a b'a fɔ ko a tɛ dumuni kɛ,a ko ale tɛ dumuni kɛ,PRON VERB PRON AUX NOUN VERB,PRON X SCONJ PART PRON AUX NOUN VERB,PRON VERB PRON AUX NOUN VERB,88.6,41.87,29.91,0.5,0.5,1.0,True,True,True,0,0,0,72.83,52.36,72.83,,il a dit qu'il ne mangeait pas,Et il dit: Je ne mangerai point.,0.0,75.45,38.42
312,ccomp_locatif,je sais que tu es là,n bɛ dɔ́n ko i bɛ yèn,PRON AUX AUX PART PRON AUX ADV,n bɛ dɔ́n ko i bɛ yèn,ne y'a dɔn ko i bɛ yan,N b'a dɔn ko i bɛ yen,PRON AUX AUX PART PRON AUX ADV,PRON X AUX PART PRON AUX ADV,PRON X AUX PART PRON AUX ADV,100.0,39.79,40.4,0.667,-0.333,0.333,True,True,True,1,0,0,100.0,80.67,80.67,,Je sais que tu es là,Je sais que tu es ici,0.0,100.0,82.36
313,ccomp_dire_passe_ccomp,ils disent qu'il est venu,ùw ko a nàra,X PART PRON VERB,u ko a nàra,u b'a fɔ ko a nana,u ko a nana,PRON VERB PRON VERB,PRON X SCONJ PART PRON VERB,PRON VERB PRON VERB,69.05,20.92,23.66,1.0,1.0,1.0,False,False,False,0,0,0,50.77,78.01,50.77,,ils ont dit qu'il était venu,"Ils disent: ""Il est venu!""",0.0,39.15,68.41
314,ccomp_dire_passe_root,il a dit qu'il mangeait,a yé fɔ ko a bɛ dún,PRON AUX X PART PRON AUX VERB,a yé láfɔ ko a tùn bɛ dúnli kɛ,a y'a fɔ ko a bɛ dumuni kɛ,a ko ale bɛ dumuni kɛ,PRON AUX NOUN PART PRON AUX AUX NOUN VERB,PRON X SCONJ PART PRON AUX NOUN VERB,PRON VERB PRON AUX NOUN VERB,44.59,50.66,17.97,0.5,0.5,1.0,True,True,True,0,0,0,64.58,54.57,38.04,,il a dit qu'il mangeait,"Alors Jésus lui dit: ""Mets-toi à table et mange"".",0.0,100.0,21.48
315,ccomp_dire_passe_root_plur,ils ont dit qu'il était parti,ùw yé fɔ ko a fáɲira,NOUN AUX X PART PRON VERB,u tùn yé láfɔ ko a táara,u y'a fɔ ko a taara,u ko a bɔra yen,PRON AUX AUX NOUN PART PRON VERB,PRON X SCONJ PART PRON VERB,PRON VERB PRON VERB ADV,26.36,24.53,13.37,1.0,1.0,1.0,True,False,False,0,0,0,66.94,55.91,35.32,,ils ont dit qu'il était parti,Ils lui dirent: Il est parti.,0.0,100.0,27.76
316,venir_de_noun_plur,Ils viennent du marché,u bɛ bɔ súgu la,PRON AUX VERB NOUN ADP,u bɛ bɔ súgu la,U bɛ bɔ sugu la,U bɛ Bɔ sugu la,PRON AUX VERB NOUN ADP,PRON AUX VERB NOUN ADP,PRON AUX VERB NOUN ADP,100.0,44.71,27.76,1.0,1.0,1.0,True,True,True,1,1,1,100.0,100.0,100.0,,Ils sont hors du marché,Ils sortent du marché,0.0,40.75,57.14
317,venir_de_noun,Elle vient de la mosquée,a bɛ bɔ sìlamɛdiinɛ la,PRON AUX VERB NOUN ADP,a bɛ bɔ sìlamɛdiinɛ la,O nana ka bɔ masajida la.,A bɛ Bɔ misiri la,PRON AUX VERB NOUN ADP,PRON VERB AUX VERB PUNCT PUNCT,PRON AUX VERB NOUN ADP,100.0,12.84,10.91,1.0,0.0,1.0,True,False,True,1,0,1,100.0,39.3,100.0,,Ça vient de la mosquée,C'est ainsi qu'il sortit du palais royal.,0.0,78.74,11.69
318,venir_de_propn_plur,Nous venons de Bamako,anw bɛ bɔ Bamako,PRON AUX VERB ADP,anw bɛ bɔ Bamako,An bɛ bɔ Bamako,An bɛ bɔ Bamakɔ,PRON AUX VERB ADP,PROPN AUX VERB ADP,PROPN AUX VERB ADP,100.0,73.34,63.35,1.0,1.0,1.0,True,True,True,1,0,0,100.0,79.46,79.46,,Nous sommes de Bamako,Nous venons de Bamako,0.0,52.91,100.0
319,venir_de_verbe,Elle vient de travailler,a bɔra ka báara kɛ,PRON VERB ADP VERB VERB,a bɔra ka báara kɛ,A bɔra baara la sisan,A tun bɛ baara kɛ dɔrɔn,PRON VERB ADP VERB VERB,PRON VERB NOUN ADP ADV,PRON AUX AUX X VERB ADV,100.0,24.17,25.58,1.0,1.0,1.0,False,False,True,1,0,0,100.0,39.41,30.87,,Ça a juste fonctionné,Il a récemment pris sa retraite.,0.0,5.72,19.36
320,venir_de_interrogative,tu viens d'où ?,i bɛ bɔ mín ?,PRON AUX VERB PRON PUNCT,i bɛ bɔ mín ?,I bɛ bɔ min?,i bɛ bɔ min ?,PRON AUX VERB PRON PUNCT,PRON AUX VERB PUNCT,PRON AUX VERB PRON PUNCT,100.0,41.26,56.01,1.0,1.0,1.0,True,True,True,1,0,1,100.0,69.63,100.0,,d'où venez-vous ?,D'où viens-tu ?,0.0,23.86,43.94
321,comitative_plur_noun,il est venu avec ses enfants,a nàra ni a dénw yé,PRON VERB X PRON NOUN AUX,a nàra ni a ka dén yé,a nana ni a denw ye,a nana n'a denw ye,PRON VERB X PRON AUX NOUN AUX,PRON VERB ADP PRON NOUN AUX,PRON VERB X NOUN AUX,60.98,31.13,18.51,0.5,0.0,0.0,False,False,False,0,0,0,81.82,77.09,64.45,,elle a amené ses enfants,et elle apporta ses enfants.,0.0,43.25,40.85
322,comitative_action,je mange avec ma famille,n bɛ dún ni n dakɔrɔbaw yé,PRON AUX VERB ADP PRON NOUN AUX,n bɛ dúnli kɛ ni n dénbaya yé,ne bɛ dumuni kɛ ni n ka denbaya ye,N bɛ dumuni kɛ ni n ka denbaya ye,PRON AUX NOUN VERB ADP PRON NOUN AUX,PRON AUX NOUN VERB ADP PRON ADP NOUN AUX,PRON AUX NOUN VERB ADP PRON ADP NOUN AUX,34.04,17.69,17.87,0.5,-0.333,0.167,True,True,True,0,0,0,85.22,72.06,72.06,,je mange avec ma famille,"je mangerai de la nourriture de ma famille,",0.0,100.0,53.59
323,comitative_passe,il est parti avec ses amis,a fáɲira ni a terilaw yé,PRON VERB X PRON X AUX,a táara ni a ka téri yé,a taara ni a teriw ye,a taara n'a teriw ye,PRON VERB X PRON ADP NOUN AUX,PRON VERB X PRON X AUX,PRON VERB PUNCT X AUX,24.57,44.77,24.96,0.5,0.0,0.0,False,False,False,0,1,0,72.21,100.0,49.47,,il est allé avec ses amis,Et il s'en alla avec ses amis.,0.0,59.67,50.3
324,comitative_travail,elle travaille avec son mari,a bɛ báara ni a cɛ yé,PRON AUX VERB X PRON NOUN AUX,a bɛ báara la ni a ka fúrucɛ yé,a bɛ baara kɛ ni a cɛ ye,a ni a cɛ bɛ baara kɛ ɲɔgɔn fɛ,PRON AUX PROPN ADP CCONJ PRON ADP X AUX,PRON AUX X VERB ADP PRON NOUN AUX,PRON CCONJ PRON NOUN AUX X VERB PRON ADP,58.57,44.25,36.77,0.533,0.5,0.3,True,True,True,0,0,0,37.45,71.96,59.13,,elle travaille avec son mari,elle travaille avec son mari,0.0,100.0,100.0
325,rule2_prohibitive_object,Ne bois pas le lait,kàna nɔnɔ mìn,AUX X PUNCT,kàna nɔ́nɔ jí,I kana nɔnɔ min,Aw kana nɔnɔ min,AUX VERB NOUN,PRON AUX X PUNCT,PRON AUX X PUNCT,43.32,52.71,51.55,0.0,0.0,0.0,False,False,False,0,0,0,17.07,88.6,88.6,,Ne buvez pas de lait,Ne buvez pas de lait,0.0,31.98,31.98
326,rule2_prohibitive_dem,Ne prends pas ça,kàna o ta,AUX PRON VERB,kàna o mɔ́n,I kana o ta,Aw kana nin ta,AUX PRON X,PRON AUX PRON VERB,PRON AUX PRON VERB,43.47,47.42,15.59,1.0,1.0,0.0,False,False,False,0,0,0,54.86,91.17,91.17,,Ne prends pas ça,Ne le prends pas,0.0,100.0,73.31
327,rule6_restrictive,tu n'es qu'un enfant,i tɛ foyi yé ni dén tɛ,PRON AUX NOUN AUX X NOUN AUX,i tɛ kɛ foyi yé ni dén tɛ,i ye denmisɛn ye,i ye denmisɛn dɔrɔn de ye,PRON AUX VERB NOUN AUX X NOUN AUX,PRON AUX NOUN AUX,PRON AUX X ADV PART AUX,87.82,9.82,8.99,0.571,0.0,0.0,True,False,False,0,0,0,82.91,63.94,33.45,,tu n'es qu'un enfant,tu es un enfant,0.0,100.0,46.18
328,rule6_restrictive,il n'est qu'un lâche,a tɛ foyi yé ni sègɛ tɛ,PRON AUX NOUN AUX X NOUN AUX,a tɛ kɛ foyi yé ni [lâche] tɛ,a ye bagabaga de ye,a ye siranbagatɔ dɔrɔn de ye,PRON AUX VERB NOUN AUX X PRON AUX,PRON AUX NOUN PART AUX,PRON AUX X ADV PART AUX,49.84,4.02,8.3,0.533,0.0,0.0,True,False,False,0,0,0,56.58,50.66,33.45,,c'est juste un lâche,c'est un poison,0.0,41.49,17.26
329,rule6_restrictive_adj,elle n'est que belle,a tɛ foyi yé ni ɲuman tɛ,PRON AUX NOUN AUX NOUN ADJ AUX,a tɛ kɛ foyi yé ni bólolango tɛ,a cɛ ka ɲi,a cɛ ka ɲi dɔrɔn,PRON AUX VERB NOUN AUX X NOUN AUX,PRON VERB ADP VERB,PRON VERB ADP VERB ADV,48.12,5.27,5.95,0.533,0.0,0.0,True,False,False,0,0,0,58.44,10.17,10.62,,c'est juste magnifique,il est beau,0.0,17.89,13.45
330,content_question_past,Qu'est-ce qu'il a fait ?,a yé mún kɛ ?,PRON AUX PRON VERB PUNCT,a yé mún kùnnasìri ?,A ye mun kɛ?,A ye mun kɛ?,PRON AUX PRON X PUNCT,PRON AUX PRON PUNCT,PRON AUX PRON PUNCT,56.62,24.9,24.9,1.0,0.0,0.0,True,False,False,0,0,0,63.69,64.45,64.45,,Qu'a-t-il fait ?,Comment a- t- il réagi?,0.0,26.22,11.03
331,rule7_quest_ce_que_plur,Qu'est-ce que vous voulez ?,mún aw bɛ ŋàniya ?,PRON NOUN AUX VERB PUNCT,aw bɛ mún ŋàniya ?,I bɛ mun de fɛ?,E bɛ mun fɛ?,PRON AUX PRON VERB PUNCT,PRON AUX PRON PART VERB,NOUN AUX PRON PUNCT,58.16,7.56,7.8,0.6,0.0,0.0,True,True,True,0,0,0,54.96,29.2,49.42,,Que veux-tu?,Que veux-tu de moi?,0.0,13.38,14.28
332,rule8_relative_topic,L'homme que tu vois est mon ami,"i bɛ cɛ mìn yé, o yé n terikɛ yé",PRON AUX NOUN DET X PRON AUX PRON NOUN AUX,"i bɛ mɔ̀gɔ mìn yé , o yé n téri yé","I ɲɛ bɛ cɛ min na, o ye ne teri ye.","I bɛ cɛ min ye, o ye ne teri ye",PRON AUX NOUN X AUX PUNCT PRON AUX PRON NOUN AUX,PRON NOUN AUX NOUN DET X PRON AUX PRON PUNCT PUNCT,PRON AUX NOUN DET X PRON AUX PRON NOUN AUX,50.23,26.79,28.29,0.75,1.0,1.0,True,True,True,0,0,1,77.31,86.09,100.0,,L'homme que tu vois est mon ami,"Car celui à qui tu regardes, c'est mon compagnon.",0.0,100.0,23.94
333,rule9_valoir_peine_neg,cela ne vaut pas la peine,o tɛ buntu cɛ wà,PRON AUX X NOUN CCONJ,o tɛ sɛ̀gɛn lèle,o tɛ foyi ɲɛ,a nafa tɛ a la,PRON AUX VERB PUNCT,PRON AUX NOUN NOUN,PRON X AUX PRON ADP,11.44,10.83,5.88,1.0,1.0,0.0,True,True,True,0,0,0,36.68,48.39,25.86,,ça n'en vaut pas la peine,cela n'a pas d'importance,0.0,68.76,24.82
334,experiencer_faim,J'ai faim,kɔngɔ bɛ n la,NOUN AUX PRON ADP,kɔ́ngɔ bɛ n la,Kɔngɔ bɛ ne la.,Kɔngɔ bɛ ne la,NOUN AUX PRON ADP,PROPN AUX PRON PUNCT,PROPN AUX PRON ADP,74.98,59.78,61.29,1.0,1.0,1.0,True,True,True,1,0,0,100.0,50.13,73.22,,j'en ai faim,Je suis affamé.,0.0,61.62,13.2
335,experiencer_soif,J'ai soif,jáabi bɛ n la,NOUN AUX PRON ADP,jíminnɔgɔ bɛ n la,Minnɔgɔ bɛ ne la.,Minnɔgɔ bɛ ne la,NOUN AUX PRON ADP,PROPN AUX PRON PUNCT,PROPN AUX PRON ADP,30.03,16.26,16.58,1.0,0.0,1.0,True,True,True,1,0,0,100.0,50.13,73.22,,j'ai soif,Je suis fatigué.,0.0,100.0,12.9
336,experiencer_peur,il a peur,siran bɛ a la,NOUN AUX PRON ADP,a jàpapalen dòn,a bɛ siran,a bɛ siran,PRON X AUX,PRON AUX VERB,PRON AUX VERB,9.6,38.2,38.2,0.0,-1.0,-1.0,False,True,True,0,0,0,22.52,30.67,30.67,,c'est effrayant,il a peur,0.0,5.95,100.0
337,experiencer_honte,elle a honte,maloya bɛ a la,NOUN AUX PRON ADP,a màlolen dòn,a bɛ maloya,a bɛ maloya,PRON X AUX,PRON AUX PUNCT,PRON AUX PUNCT,9.24,50.62,50.62,0.0,-1.0,-1.0,False,True,True,0,0,0,22.52,41.22,41.22,,il est gêné,et il est honteux de ce qu'il a fait.,0.0,8.7,27.69
338,experiencer_sommeil,j'ai sommeil,sùn bɛ n la,NOUN AUX PRON ADP,sùnɔgɔ bɛ n la,ne bɛ sunɔgɔ la,N bɛ sunɔgɔ la,NOUN AUX PRON ADP,PRON AUX VERB ADP,PRON AUX VERB ADP,48.38,17.53,16.01,1.0,1.0,0.333,True,True,True,1,0,0,100.0,36.71,36.71,,je dors,Je suis endormi,0.0,6.67,11.84
339,experiencer_froid,nous avons froid,sɛgi bɛ an la,NOUN AUX PRON ADP,nɛ́nɛ bɛ anw la,an bɛ nɛnɛma,an bɛ nɛnɛ,NOUN AUX PRON ADP,NOUN AUX PUNCT,NOUN AUX VERB,24.53,13.7,12.56,1.0,-1.0,-1.0,True,True,True,1,0,0,100.0,49.54,41.04,,nous avons froid,nous nous réchauffons,0.0,100.0,23.41
340,experiencer_chaud,tu as chaud,teliman bɛ i la,NOUN AUX PRON ADP,gòni bɛ i la,i degunnen bɛ,aw bɛ funteni sɔrɔ,NOUN AUX PRON ADP,PRON NOUN AUX,PRON AUX AUX VERB,28.2,11.85,12.13,1.0,-1.0,0.0,True,False,True,1,0,0,100.0,53.33,31.56,,tu sens la chaleur,tu es opprimé,0.0,20.54,7.3
341,experiencer_faim_neg,je n'ai pas faim,kɔngɔ tɛ n la,NOUN AUX PRON ADP,kɔ́ngɔ tɛ n la,kɔngɔ tɛ ne la,Kɔngɔ tɛ ne la,NOUN AUX PRON ADP,NOUN AUX PRON ADP,PROPN AUX PRON ADP,74.98,74.98,61.29,1.0,1.0,1.0,True,True,True,1,1,0,100.0,100.0,73.22,,je n'ai pas faim,Je n'ai pas faim,0.0,100.0,100.0
342,experiencer_peur_neg,il n'a pas peur,siran tɛ a la,NOUN AUX PRON ADP,a jàpapalen tɛ,a tɛ siran,a tɛ siran,PRON NOUN AUX,PRON AUX PUNCT,PRON AUX PUNCT,18.52,38.2,38.2,-1.0,-1.0,-1.0,False,True,True,0,0,0,53.33,41.22,41.22,,il n'a pas peur,il n'a pas peur,0.0,100.0,100.0
343,experiencer_pain_tete,j'ai mal à la tête,n horon bɛ n dimi,PRON NOUN AUX PRON VERB,n kùn bɛ n dádigi,n kunkolo bɛ n na,Kungolodimi bɛ n na,PRON NOUN AUX PRON PUNCT,PRON NOUN AUX PRON ADP,PROPN AUX PRON ADP,26.93,13.27,25.98,0.0,0.0,-1.0,True,True,True,0,0,0,74.58,76.43,39.97,,J'ai mal à la tête,J'ai la tête sur la tête,0.0,100.0,40.81
344,experiencer_pain_ventre,elle a mal au ventre,a kɔnɔ bɛ a dimi,PRON NOUN AUX PRON VERB,a nàga bɛ a dádigi,a kɔnɔboli bɛ a la,kɔnɔdimi bɛ a la,PRON NOUN AUX PRON VERB,PRON NOUN AUX PRON ADP,NOUN AUX PRON ADP,21.58,41.89,40.09,0.0,0.0,-1.0,True,True,True,1,0,0,100.0,76.43,55.22,,il a des douleurs abdominales,Elle est enceinte.,0.0,15.15,17.55
345,experiencer_pain_pied,il a mal aux pieds,a sew bɛ a dimi,PRON NOUN AUX PRON VERB,a jɔ̀lan bɛ a dádigi,a sen bɛ dimi,a senw tun bɛ dimi,PRON X AUX PRON VERB,PRON NOUN AUX VERB,PRON NOUN AUX AUX VERB,20.97,31.91,30.95,0.0,1.0,1.0,True,True,True,0,0,0,62.53,63.32,61.01,,il a mal aux jambes,ses pieds ont de la douleur,0.0,56.92,23.09
346,freq_tous_les_jours,tous les jours,dón bɛɛ,AUX DET,dóngòw bɛɛ,don o don,don o don,NOUN DET,AUX PRON AUX,AUX PRON AUX,34.33,5.38,5.38,0.0,0.0,0.0,False,False,False,0,0,0,21.13,16.59,16.59,,tous les jours,chaque jour,0.0,100.0,18.75
347,freq_chaque_jour,chaque jour,dón bɛɛ,AUX DET,dóngò ò dóngò,don o don,don o don,X PRON VERB,AUX PRON AUX,AUX PRON AUX,16.05,5.38,5.38,0.0,0.0,0.0,False,False,False,0,0,0,5.05,16.59,16.59,,tous les jours,chaque jour,0.0,21.16,100.0
